fecha,anio,mes,periodo,concepto_codigo,concepto_descripcion,concepto_nivel,subsector,valor_millones_pesos,fuente_archivo
2025-12-01,2025,12,mensual,XV_RESULTADO_FINANCIERO,XV) RESULTADO FINANCIERO  (XI-XIII),principal,total_adm_nacional,-3903111.799999999,sector_publico_base_caja_diciembre_2025.xlsx
2025-12-01,2025,12,mensual,X_GASTOS_FIGURATIVOS,X) GASTOS FIGURATIVOS,principal,total_adm_nacional,6033043.6,sector_publico_base_caja_diciembre_2025.xlsx
2026-01-01,2026,1,mensual,III_RESULTADO_ECONOMICO,III) RESULT.ECON.: AHORRO/DESAHORRO (I-II),principal,inst_seg_social,1129186.499999999,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,II_GASTOS_CORRIENTES,II) GASTOS CORRIENTES,principal,inst_seg_social,6067832.500000001,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,IV_RECURSOS_CAPITAL,IV) RECURSOS DE CAPITAL (4),principal,inst_seg_social,0.0,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,IX_CONTRIBUCIONES_FIGURATIVAS,IX) CONTRIBUCIONES FIGURATIVAS,principal,inst_seg_social,243907.7,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,I_INGRESOS_CORRIENTES,I) INGRESOS CORRIENTES,principal,inst_seg_social,7197019.0,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,VIII_RESULT_FINANCIERO_ANTES_FIGURAT,VIII) RESULT.FINANC.ANTES DE FIGURAT.(VI-VII),principal,inst_seg_social,1129178.3999999994,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,VII_GASTOS_ANTES_FIGURAT,VII) GASTOS ANTES DE FIGURAT.(II+V),principal,inst_seg_social,6067840.600000001,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,VI_INGRESOS_ANTES_FIGURAT,VI) INGRESOS ANTES DE FIGURAT.(I+IV),principal,inst_seg_social,7197019.0,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,V_GASTOS_CAPITAL,V) GASTOS DE CAPITAL,principal,inst_seg_social,8.1,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,XIII_GASTOS_DESPUES_FIGURAT,XIII) GASTOS DESPUES DE FIGURAT.,principal,inst_seg_social,6858079.500000001,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,XII_GASTOS_PRIMARIOS_DESPUES_FIGURAT,XII) GASTOS PRIMARIOS DESPUES DE FIGURAT.,principal,inst_seg_social,6858079.500000001,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,XIV_RESULTADO_PRIMARIO,XIV) RESULTADO PRIMARIO  (XI-XII),principal,inst_seg_social,582847.1999999993,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,XI_INGRESOS_DESPUES_FIGURAT,XI) INGRESOS DESPUES DE FIGURAT.,principal,inst_seg_social,7440926.7,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,XV_RESULTADO_FINANCIERO,XV) RESULTADO FINANCIERO  (XI-XIII),principal,inst_seg_social,582847.1999999993,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,X_GASTOS_FIGURATIVOS,X) GASTOS FIGURATIVOS,principal,inst_seg_social,790238.9000000001,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,III_RESULTADO_ECONOMICO,III) RESULT.ECON.: AHORRO/DESAHORRO (I-II),principal,org_descentralizados,-56654.100000000035,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,II_GASTOS_CORRIENTES,II) GASTOS CORRIENTES,principal,org_descentralizados,344828.10000000003,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,IV_RECURSOS_CAPITAL,IV) RECURSOS DE CAPITAL (4),principal,org_descentralizados,24.600000000000364,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,IX_CONTRIBUCIONES_FIGURATIVAS,IX) CONTRIBUCIONES FIGURATIVAS,principal,org_descentralizados,220351.40000000002,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,I_INGRESOS_CORRIENTES,I) INGRESOS CORRIENTES,principal,org_descentralizados,288174.0,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,VIII_RESULT_FINANCIERO_ANTES_FIGURAT,VIII) RESULT.FINANC.ANTES DE FIGURAT.(VI-VII),principal,org_descentralizados,-80203.70000000007,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,VII_GASTOS_ANTES_FIGURAT,VII) GASTOS ANTES DE FIGURAT.(II+V),principal,org_descentralizados,368402.30000000005,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,VI_INGRESOS_ANTES_FIGURAT,VI) INGRESOS ANTES DE FIGURAT.(I+IV),principal,org_descentralizados,288198.6,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,V_GASTOS_CAPITAL,V) GASTOS DE CAPITAL,principal,org_descentralizados,23574.2,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,XIII_GASTOS_DESPUES_FIGURAT,XIII) GASTOS DESPUES DE FIGURAT.,principal,org_descentralizados,368404.00000000006,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,XII_GASTOS_PRIMARIOS_DESPUES_FIGURAT,XII) GASTOS PRIMARIOS DESPUES DE FIGURAT.,principal,org_descentralizados,368392.20000000007,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,XIV_RESULTADO_PRIMARIO,XIV) RESULTADO PRIMARIO  (XI-XII),principal,org_descentralizados,140157.79999999993,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,XI_INGRESOS_DESPUES_FIGURAT,XI) INGRESOS DESPUES DE FIGURAT.,principal,org_descentralizados,508550.0,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,XV_RESULTADO_FINANCIERO,XV) RESULTADO FINANCIERO  (XI-XIII),principal,org_descentralizados,140145.99999999994,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,X_GASTOS_FIGURATIVOS,X) GASTOS FIGURATIVOS,principal,org_descentralizados,1.7,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,III_RESULTADO_ECONOMICO,III) RESULT.ECON.: AHORRO/DESAHORRO (I-II),principal,pami_fdos_otros,-705590.8,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,II_GASTOS_CORRIENTES,II) GASTOS CORRIENTES,principal,pami_fdos_otros,1995944.2,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,IV_RECURSOS_CAPITAL,IV) RECURSOS DE CAPITAL (4),principal,pami_fdos_otros,0.0,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,IX_CONTRIBUCIONES_FIGURATIVAS,IX) CONTRIBUCIONES FIGURATIVAS,principal,pami_fdos_otros,629887.3999999999,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,I_INGRESOS_CORRIENTES,I) INGRESOS CORRIENTES,principal,pami_fdos_otros,1290353.4,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,VIII_RESULT_FINANCIERO_ANTES_FIGURAT,VIII) RESULT.FINANC.ANTES DE FIGURAT.(VI-VII),principal,pami_fdos_otros,-784067.3,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,VII_GASTOS_ANTES_FIGURAT,VII) GASTOS ANTES DE FIGURAT.(II+V),principal,pami_fdos_otros,2074420.7,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,VI_INGRESOS_ANTES_FIGURAT,VI) INGRESOS ANTES DE FIGURAT.(I+IV),principal,pami_fdos_otros,1290353.4,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,V_GASTOS_CAPITAL,V) GASTOS DE CAPITAL,principal,pami_fdos_otros,78476.50000000001,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,XIII_GASTOS_DESPUES_FIGURAT,XIII) GASTOS DESPUES DE FIGURAT.,principal,pami_fdos_otros,2087201.8,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,XII_GASTOS_PRIMARIOS_DESPUES_FIGURAT,XII) GASTOS PRIMARIOS DESPUES DE FIGURAT.,principal,pami_fdos_otros,2085756.9000000001,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,XIV_RESULTADO_PRIMARIO,XIV) RESULTADO PRIMARIO  (XI-XII),principal,pami_fdos_otros,-165516.10000000033,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,XI_INGRESOS_DESPUES_FIGURAT,XI) INGRESOS DESPUES DE FIGURAT.,principal,pami_fdos_otros,1920240.7999999998,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,XV_RESULTADO_FINANCIERO,XV) RESULTADO FINANCIERO  (XI-XIII),principal,pami_fdos_otros,-166961.00000000023,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,X_GASTOS_FIGURATIVOS,X) GASTOS FIGURATIVOS,principal,pami_fdos_otros,12781.1,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,III_RESULTADO_ECONOMICO,III) RESULT.ECON.: AHORRO/DESAHORRO (I-II),principal,rec_afectados,-166985.49999999988,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,II_GASTOS_CORRIENTES,II) GASTOS CORRIENTES,principal,rec_afectados,598259.3999999999,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,IV_RECURSOS_CAPITAL,IV) RECURSOS DE CAPITAL (4),principal,rec_afectados,0.0,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,IX_CONTRIBUCIONES_FIGURATIVAS,IX) CONTRIBUCIONES FIGURATIVAS,principal,rec_afectados,359258.9,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,I_INGRESOS_CORRIENTES,I) INGRESOS CORRIENTES,principal,rec_afectados,431273.9,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,VIII_RESULT_FINANCIERO_ANTES_FIGURAT,VIII) RESULT.FINANC.ANTES DE FIGURAT.(VI-VII),principal,rec_afectados,-170453.59999999986,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,VII_GASTOS_ANTES_FIGURAT,VII) GASTOS ANTES DE FIGURAT.(II+V),principal,rec_afectados,601727.4999999999,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,VI_INGRESOS_ANTES_FIGURAT,VI) INGRESOS ANTES DE FIGURAT.(I+IV),principal,rec_afectados,431273.9,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,V_GASTOS_CAPITAL,V) GASTOS DE CAPITAL,principal,rec_afectados,3468.1,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,XIII_GASTOS_DESPUES_FIGURAT,XIII) GASTOS DESPUES DE FIGURAT.,principal,rec_afectados,603981.0999999999,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,XII_GASTOS_PRIMARIOS_DESPUES_FIGURAT,XII) GASTOS PRIMARIOS DESPUES DE FIGURAT.,principal,rec_afectados,603981.0999999999,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,XIV_RESULTADO_PRIMARIO,XIV) RESULTADO PRIMARIO  (XI-XII),principal,rec_afectados,186551.7000000002,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,XI_INGRESOS_DESPUES_FIGURAT,XI) INGRESOS DESPUES DE FIGURAT.,principal,rec_afectados,790532.8,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,XV_RESULTADO_FINANCIERO,XV) RESULTADO FINANCIERO  (XI-XIII),principal,rec_afectados,186551.7000000002,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,X_GASTOS_FIGURATIVOS,X) GASTOS FIGURATIVOS,principal,rec_afectados,2253.6,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,III_RESULTADO_ECONOMICO,III) RESULT.ECON.: AHORRO/DESAHORRO (I-II),principal,tesoro_nacional,5196.700000000186,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,II_GASTOS_CORRIENTES,II) GASTOS CORRIENTES,principal,tesoro_nacional,4261361.4,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,IV_RECURSOS_CAPITAL,IV) RECURSOS DE CAPITAL (4),principal,tesoro_nacional,1043854.6000000001,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,IX_CONTRIBUCIONES_FIGURATIVAS,IX) CONTRIBUCIONES FIGURATIVAS,principal,tesoro_nacional,0.0,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,I_INGRESOS_CORRIENTES,I) INGRESOS CORRIENTES,principal,tesoro_nacional,4266558.100000001,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,VIII_RESULT_FINANCIERO_ANTES_FIGURAT,VIII) RESULT.FINANC.ANTES DE FIGURAT.(VI-VII),principal,tesoro_nacional,1010705.2000000011,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,VII_GASTOS_ANTES_FIGURAT,VII) GASTOS ANTES DE FIGURAT.(II+V),principal,tesoro_nacional,4299707.5,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,VI_INGRESOS_ANTES_FIGURAT,VI) INGRESOS ANTES DE FIGURAT.(I+IV),principal,tesoro_nacional,5310412.700000001,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,V_GASTOS_CAPITAL,V) GASTOS DE CAPITAL,principal,tesoro_nacional,38346.1,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,XIII_GASTOS_DESPUES_FIGURAT,XIII) GASTOS DESPUES DE FIGURAT.,principal,tesoro_nacional,4947837.6,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,XII_GASTOS_PRIMARIOS_DESPUES_FIGURAT,XII) GASTOS PRIMARIOS DESPUES DE FIGURAT.,principal,tesoro_nacional,2928715.9999999995,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,XIV_RESULTADO_PRIMARIO,XIV) RESULTADO PRIMARIO  (XI-XII),principal,tesoro_nacional,2381696.7000000016,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,XI_INGRESOS_DESPUES_FIGURAT,XI) INGRESOS DESPUES DE FIGURAT.,principal,tesoro_nacional,5310412.700000001,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,XV_RESULTADO_FINANCIERO,XV) RESULTADO FINANCIERO  (XI-XIII),principal,tesoro_nacional,362575.1,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,X_GASTOS_FIGURATIVOS,X) GASTOS FIGURATIVOS,principal,tesoro_nacional,648130.0999999999,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,III_RESULTADO_ECONOMICO,III) RESULT.ECON.: AHORRO/DESAHORRO (I-II),principal,total_adm_nacional,910743.5999999994,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,II_GASTOS_CORRIENTES,II) GASTOS CORRIENTES,principal,total_adm_nacional,11272281.400000002,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,IV_RECURSOS_CAPITAL,IV) RECURSOS DE CAPITAL (4),principal,total_adm_nacional,1043879.2000000001,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,IX_CONTRIBUCIONES_FIGURATIVAS,IX) CONTRIBUCIONES FIGURATIVAS,principal,total_adm_nacional,823518.0,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,I_INGRESOS_CORRIENTES,I) INGRESOS CORRIENTES,principal,total_adm_nacional,12183025.0,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,VIII_RESULT_FINANCIERO_ANTES_FIGURAT,VIII) RESULT.FINANC.ANTES DE FIGURAT.(VI-VII),principal,total_adm_nacional,1889226.3000000007,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,VII_GASTOS_ANTES_FIGURAT,VII) GASTOS ANTES DE FIGURAT.(II+V),principal,total_adm_nacional,11337677.9,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,VI_INGRESOS_ANTES_FIGURAT,VI) INGRESOS ANTES DE FIGURAT.(I+IV),principal,total_adm_nacional,13226904.200000001,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,V_GASTOS_CAPITAL,V) GASTOS DE CAPITAL,principal,total_adm_nacional,65396.49999999999,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,XIII_GASTOS_DESPUES_FIGURAT,XIII) GASTOS DESPUES DE FIGURAT.,principal,total_adm_nacional,12778302.2,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,XII_GASTOS_PRIMARIOS_DESPUES_FIGURAT,XII) GASTOS PRIMARIOS DESPUES DE FIGURAT.,principal,total_adm_nacional,10759168.8,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,XIV_RESULTADO_PRIMARIO,XIV) RESULTADO PRIMARIO  (XI-XII),principal,total_adm_nacional,3291253.400000001,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,XI_INGRESOS_DESPUES_FIGURAT,XI) INGRESOS DESPUES DE FIGURAT.,principal,total_adm_nacional,14050422.200000001,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,XV_RESULTADO_FINANCIERO,XV) RESULTADO FINANCIERO  (XI-XIII),principal,total_adm_nacional,1272120.000000001,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,X_GASTOS_FIGURATIVOS,X) GASTOS FIGURATIVOS,principal,total_adm_nacional,1440624.2999999998,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,III_RESULTADO_ECONOMICO,III) RESULT.ECON.: AHORRO/DESAHORRO (I-II),principal,total_general,205152.79999999935,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,II_GASTOS_CORRIENTES,II) GASTOS CORRIENTES,principal,total_general,13268225.600000001,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,IV_RECURSOS_CAPITAL,IV) RECURSOS DE CAPITAL (4),principal,total_general,1043879.2000000001,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,IX_CONTRIBUCIONES_FIGURATIVAS,IX) CONTRIBUCIONES FIGURATIVAS,principal,total_general,1453405.4,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,I_INGRESOS_CORRIENTES,I) INGRESOS CORRIENTES,principal,total_general,13473378.4,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,VIII_RESULT_FINANCIERO_ANTES_FIGURAT,VIII) RESULT.FINANC.ANTES DE FIGURAT.(VI-VII),principal,total_general,1105159.0000000007,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,VII_GASTOS_ANTES_FIGURAT,VII) GASTOS ANTES DE FIGURAT.(II+V),principal,total_general,13412098.6,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,VI_INGRESOS_ANTES_FIGURAT,VI) INGRESOS ANTES DE FIGURAT.(I+IV),principal,total_general,14517257.600000001,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,V_GASTOS_CAPITAL,V) GASTOS DE CAPITAL,principal,total_general,143873.0,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,XIII_GASTOS_DESPUES_FIGURAT,XIII) GASTOS DESPUES DE FIGURAT.,principal,total_general,14865504.0,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,XII_GASTOS_PRIMARIOS_DESPUES_FIGURAT,XII) GASTOS PRIMARIOS DESPUES DE FIGURAT.,principal,total_general,12844925.700000001,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,XIV_RESULTADO_PRIMARIO,XIV) RESULTADO PRIMARIO  (XI-XII),principal,total_general,3125737.3000000007,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,XI_INGRESOS_DESPUES_FIGURAT,XI) INGRESOS DESPUES DE FIGURAT.,principal,total_general,15970663.0,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,XV_RESULTADO_FINANCIERO,XV) RESULTADO FINANCIERO  (XI-XIII),principal,total_general,1105159.0000000007,sector_publico_base_caja_enero_2026.xlsx
2026-01-01,2026,1,mensual,X_GASTOS_FIGURATIVOS,X) GASTOS FIGURATIVOS,principal,total_general,1453405.4,sector_publico_base_caja_enero_2026.xlsx
2026-02-01,2026,2,mensual,III_RESULTADO_ECONOMICO,III) RESULT.ECON.: AHORRO/DESAHORRO (I-II),principal,inst_seg_social,-322757.4000000004,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,II_GASTOS_CORRIENTES,II) GASTOS CORRIENTES,principal,inst_seg_social,6186333.9,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,IV_RECURSOS_CAPITAL,IV) RECURSOS DE CAPITAL (4),principal,inst_seg_social,0.0,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,IX_CONTRIBUCIONES_FIGURATIVAS,IX) CONTRIBUCIONES FIGURATIVAS,principal,inst_seg_social,878338.6,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,I_INGRESOS_CORRIENTES,I) INGRESOS CORRIENTES,principal,inst_seg_social,5863576.5,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,VIII_RESULT_FINANCIERO_ANTES_FIGURAT,VIII) RESULT.FINANC.ANTES DE FIGURAT.(VI-VII),principal,inst_seg_social,-324232.7000000002,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,VII_GASTOS_ANTES_FIGURAT,VII) GASTOS ANTES DE FIGURAT.(II+V),principal,inst_seg_social,6187809.2,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,VI_INGRESOS_ANTES_FIGURAT,VI) INGRESOS ANTES DE FIGURAT.(I+IV),principal,inst_seg_social,5863576.5,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,V_GASTOS_CAPITAL,V) GASTOS DE CAPITAL,principal,inst_seg_social,1475.3,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,XIII_GASTOS_DESPUES_FIGURAT,XIII) GASTOS DESPUES DE FIGURAT.,principal,inst_seg_social,7016866.4,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,XII_GASTOS_PRIMARIOS_DESPUES_FIGURAT,XII) GASTOS PRIMARIOS DESPUES DE FIGURAT.,principal,inst_seg_social,7016866.4,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,XIV_RESULTADO_PRIMARIO,XIV) RESULTADO PRIMARIO  (XI-XII),principal,inst_seg_social,-274951.30000000075,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,XI_INGRESOS_DESPUES_FIGURAT,XI) INGRESOS DESPUES DE FIGURAT.,principal,inst_seg_social,6741915.1,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,XV_RESULTADO_FINANCIERO,XV) RESULTADO FINANCIERO  (XI-XIII),principal,inst_seg_social,-274951.30000000075,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,X_GASTOS_FIGURATIVOS,X) GASTOS FIGURATIVOS,principal,inst_seg_social,829057.2,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,III_RESULTADO_ECONOMICO,III) RESULT.ECON.: AHORRO/DESAHORRO (I-II),principal,org_descentralizados,-34933.40000000005,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,II_GASTOS_CORRIENTES,II) GASTOS CORRIENTES,principal,org_descentralizados,253391.90000000002,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,IV_RECURSOS_CAPITAL,IV) RECURSOS DE CAPITAL (4),principal,org_descentralizados,34.39999999999782,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,IX_CONTRIBUCIONES_FIGURATIVAS,IX) CONTRIBUCIONES FIGURATIVAS,principal,org_descentralizados,259308.30000000005,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,I_INGRESOS_CORRIENTES,I) INGRESOS CORRIENTES,principal,org_descentralizados,218458.49999999997,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,VIII_RESULT_FINANCIERO_ANTES_FIGURAT,VIII) RESULT.FINANC.ANTES DE FIGURAT.(VI-VII),principal,org_descentralizados,-86897.90000000008,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,VII_GASTOS_ANTES_FIGURAT,VII) GASTOS ANTES DE FIGURAT.(II+V),principal,org_descentralizados,305390.80000000005,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,VI_INGRESOS_ANTES_FIGURAT,VI) INGRESOS ANTES DE FIGURAT.(I+IV),principal,org_descentralizados,218492.89999999997,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,V_GASTOS_CAPITAL,V) GASTOS DE CAPITAL,principal,org_descentralizados,51998.9,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,XIII_GASTOS_DESPUES_FIGURAT,XIII) GASTOS DESPUES DE FIGURAT.,principal,org_descentralizados,305438.10000000003,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,XII_GASTOS_PRIMARIOS_DESPUES_FIGURAT,XII) GASTOS PRIMARIOS DESPUES DE FIGURAT.,principal,org_descentralizados,305426.4,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,XIV_RESULTADO_PRIMARIO,XIV) RESULTADO PRIMARIO  (XI-XII),principal,org_descentralizados,172374.8,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,XI_INGRESOS_DESPUES_FIGURAT,XI) INGRESOS DESPUES DE FIGURAT.,principal,org_descentralizados,477801.2,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,XV_RESULTADO_FINANCIERO,XV) RESULTADO FINANCIERO  (XI-XIII),principal,org_descentralizados,172363.09999999998,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,X_GASTOS_FIGURATIVOS,X) GASTOS FIGURATIVOS,principal,org_descentralizados,47.3,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,III_RESULTADO_ECONOMICO,III) RESULT.ECON.: AHORRO/DESAHORRO (I-II),principal,pami_fdos_otros,-117944.3999999999,sector_publico_base_caja_febrero_2026.xlsx
